CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0.016675
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0.01665
CPU	 25	 0.016675
CPU	 27	 0.016675
CPU	 29	 0.01665
CPU	 31	 0.016675
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0.016675
CPU	 39	 0
CPU	 41	 0.016675
CPU	 43	 0
CPU	 45	 0.016675
CPU	 47	 0.016675
CPU	 49	 0
CPU	 51	 0
CPU	 53	 0
CPU	 55	 0
CPU	 57	 0.016675
CPU	 59	 0.016675
CPU	 61	 0
CPU	 63	 0.01665
CPU	 65	 0.016675
CPU	 67	 0.016675
CPU	 69	 0
CPU	 71	 0.016675
CPU	 73	 0.016675
CPU	 75	 0.016675
CPU	 77	 0.016675
CPU	 79	 0.016675
CPU	 81	 0.016675
CPU	 83	 0.016675
CPU	 85	 0.016675
CPU	 87	 0.016675
CPU	 89	 0.016675
CPU	 91	 0.016675
CPU	 93	 0.01665
CPU	 95	 0.016675
CPU	 97	 0.016675
CPU	 99	 0.016675
CPU	 101	 0.01665
CPU	 103	 0.016675
CPU	 105	 0.016675
CPU	 107	 0.01665
CPU	 109	 0.016675
CPU	 111	 0.01665
CPU	 113	 0.016675
CPU	 115	 0.01665
CPU	 117	 0.016675
CPU	 119	 0.01665
CPU	 121	 0.016675
CPU	 123	 0.01665
CPU	 125	 0.016675
CPU	 127	 0.016675
CPU	 129	 0.01665
CPU	 131	 0.016675
CPU	 133	 0.016675
CPU	 135	 0.01665
CPU	 137	 0.033325
CPU	 139	 0.016675
CPU	 141	 0.016675
CPU	 143	 0.016675
CPU	 145	 0.033325
CPU	 147	 0.01665
CPU	 149	 0.01665
CPU	 151	 0.033325
CPU	 153	 0.033325
CPU	 155	 0.033325
CPU	 157	 0.033325
CPU	 159	 0.01665
CPU	 161	 0.01665
CPU	 163	 0.033325
CPU	 165	 0.016675
CPU	 167	 0.03335
CPU	 169	 0.016675
CPU	 171	 0.033325
CPU	 173	 0.033325
CPU	 175	 0.03335
CPU	 177	 0.033325
CPU	 179	 0.01665
CPU	 181	 0.03335
CPU	 183	 0.033325
CPU	 185	 0.033325
CPU	 187	 0.03335
CPU	 189	 0.033325
CPU	 191	 0.03335
CPU	 193	 0.033325
CPU	 195	 0.03335
CPU	 197	 0.033325
CPU	 199	 0.033325
IO	 0	 26.3
IO	 2	 26.4333
IO	 4	 26.5667
IO	 6	 26.6833
IO	 8	 26.8167
IO	 10	 26.9167
IO	 12	 27.05
IO	 14	 27.1667
IO	 16	 27.2667
IO	 18	 27.3667
IO	 20	 27.4833
IO	 22	 27.6
IO	 24	 27.6834
IO	 26	 27.7833
IO	 28	 27.8833
IO	 30	 27.9834
IO	 32	 28.0833
IO	 34	 28.1667
IO	 36	 28.25
IO	 38	 28.3333
IO	 40	 28.4167
IO	 42	 28.5
IO	 44	 28.5667
IO	 46	 28.65
IO	 48	 28.7167
IO	 50	 28.7833
IO	 52	 28.85
IO	 54	 28.9167
IO	 56	 28.9667
IO	 58	 29.0333
IO	 60	 29.0833
IO	 62	 29.1333
IO	 64	 29.1834
IO	 66	 29.2334
IO	 68	 29.2833
IO	 70	 29.3166
IO	 72	 29.35
IO	 74	 29.3833
IO	 76	 29.4333
IO	 78	 29.4667
IO	 80	 29.5
IO	 82	 29.5
IO	 84	 29.5333
IO	 86	 29.55
IO	 88	 29.5833
IO	 90	 29.5833
IO	 92	 29.6167
IO	 94	 29.6167
IO	 96	 29.6166
IO	 98	 29.6333
IO	 100	 29.6334
IO	 102	 29.6333
IO	 104	 29.6333
IO	 106	 29.6167
IO	 108	 29.6167
IO	 110	 29.6
IO	 112	 29.5833
IO	 114	 29.5833
IO	 116	 29.55
IO	 118	 29.5333
IO	 120	 29.5
IO	 122	 29.4667
IO	 124	 29.45
IO	 126	 29.4167
IO	 128	 29.3833
IO	 130	 29.35
IO	 132	 29.3167
IO	 134	 29.2666
IO	 136	 29.2167
IO	 138	 29.1667
IO	 140	 29.1334
IO	 142	 29.0667
IO	 144	 29.0166
IO	 146	 28.95
IO	 148	 28.8833
IO	 150	 28.8333
IO	 152	 28.7667
IO	 154	 28.7
IO	 156	 28.6333
IO	 158	 28.5333
IO	 160	 28.4667
IO	 162	 28.3833
IO	 164	 28.3166
IO	 166	 28.2167
IO	 168	 28.1334
IO	 170	 28.0333
IO	 172	 27.95
IO	 174	 27.8666
IO	 176	 27.75
IO	 178	 27.65
IO	 180	 27.55
IO	 182	 27.45
IO	 184	 27.3333
IO	 186	 27.2167
IO	 188	 27.1
IO	 190	 27
IO	 192	 26.8667
IO	 194	 26.75
IO	 196	 26.6333
IO	 198	 26.5
