CPU	 1	 0
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0.016675
CPU	 15	 0.016675
CPU	 17	 0.01665
CPU	 19	 0.016675
CPU	 21	 0
CPU	 23	 0.016675
CPU	 25	 0
CPU	 27	 0.016675
CPU	 29	 0.01665
CPU	 31	 0.016675
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0.01665
CPU	 39	 0
CPU	 41	 0.016675
CPU	 43	 0.016675
CPU	 45	 0.016675
CPU	 47	 0.016675
CPU	 49	 0.01665
CPU	 51	 0.01665
CPU	 53	 0.01665
CPU	 55	 0.016675
CPU	 57	 0.016675
CPU	 59	 0.01665
CPU	 61	 0.016675
CPU	 63	 0.016675
CPU	 65	 0.01665
CPU	 67	 0.016675
CPU	 69	 0.01665
CPU	 71	 0.016675
CPU	 73	 0.016675
CPU	 75	 0.01665
CPU	 77	 0.016675
CPU	 79	 0.016675
CPU	 81	 0.033325
CPU	 83	 0.01665
CPU	 85	 0.033325
CPU	 87	 0.033325
CPU	 89	 0.033325
CPU	 91	 0.033325
CPU	 93	 0.033325
CPU	 95	 0.01665
CPU	 97	 0.033325
CPU	 99	 0.033325
IO	 0	 21.7333
IO	 2	 21.8167
IO	 4	 21.9
IO	 6	 21.9667
IO	 8	 22.0333
IO	 10	 22.1
IO	 12	 22.1667
IO	 14	 22.2167
IO	 16	 22.2666
IO	 18	 22.3333
IO	 20	 22.3833
IO	 22	 22.4333
IO	 24	 22.45
IO	 26	 22.4834
IO	 28	 22.5333
IO	 30	 22.55
IO	 32	 22.5833
IO	 34	 22.5833
IO	 36	 22.6
IO	 38	 22.6167
IO	 40	 22.6167
IO	 42	 22.6167
IO	 44	 22.6167
IO	 46	 22.6
IO	 48	 22.6
IO	 50	 22.6
IO	 52	 22.5667
IO	 54	 22.55
IO	 56	 22.5166
IO	 58	 22.4834
IO	 60	 22.45
IO	 62	 22.4167
IO	 64	 22.3834
IO	 66	 22.35
IO	 68	 22.3
IO	 70	 22.25
IO	 72	 22.1834
IO	 74	 22.1333
IO	 76	 22.0667
IO	 78	 22
IO	 80	 21.9167
IO	 82	 21.85
IO	 84	 21.7666
IO	 86	 21.7
IO	 88	 21.6
IO	 90	 21.5167
IO	 92	 21.4167
IO	 94	 21.3333
IO	 96	 21.2167
IO	 98	 21.1166
